ID,subject,tumor_type,treatment,time,logvol,logvol_norm,vol,vol_norm
X-3267_untreated,X-3267,CRC,control,21,5.918356075,0.317714359,371.7999999,1.373983739
X-3267_untreated,X-3267,CRC,control,25,5.87183606,0.271194344,354.9000001,1.311529934
X-3267_untreated,X-3267,CRC,control,28,5.885548322,0.284906606,359.8000002,1.329637842
X-3267_untreated,X-3267,CRC,control,32,5.913503006,0.31286129,370.0000001,1.367331855
X-3267_untreated,X-3267,CRC,control,35,5.905906659,0.305264943,367.2000001,1.356984479
X-3267_untreated,X-3267,CRC,control,42,6.118317438,0.517675722,454.1,1.67812269
X-3267_untreated,X-3267,CRC,control,46,6.060757374,0.460115658,428.7000002,1.584257206
X-3267_untreated,X-3267,CRC,control,50,5.975081068,0.374439352,393.5000001,1.454175905
X-3267_untreated,X-3267,CRC,control,53,6.087001974,0.486360258,440.1000001,1.626385809
X-3267_untreated,X-3267,CRC,control,56,6.211603589,0.610961873,498.4999998,1.842202512
X-3267_untreated,X-3267,CRC,control,60,6.265871392,0.665229676,526.2999998,1.944937175
X-3267_untreated,X-3267,CRC,control,63,6.172326706,0.57168499,479.2999999,1.771249075
X-3267_untreated,X-3267,CRC,control,68,6.233626104,0.632984388,509.5999999,1.883222468
X-3267_untreated,X-3267,CRC,control,74,6.184561177,0.583919461,485.2,1.793052475
X-3267_untreated,X-3267,CRC,control,77,6.341064522,0.740422806,567.3999998,2.096821876
X-3267_untreated,X-3267,CRC,control,81,6.463341421,0.862699705,641.2000002,2.36954915
X-3267_untreated,X-3267,CRC,control,84,6.585619778,0.984978062,724.5999997,2.677753139
X-3267_untreated,X-3267,CRC,control,88,6.598917664,0.998275948,734.2999997,2.713599407
X-3792_untreated,X-3792,CRC,control,0,5.435554385,0,229.42,1
X-3792_untreated,X-3792,CRC,control,3,6.007756116,0.572201731,406.57,1.772164589
X-3792_untreated,X-3792,CRC,control,7,6.072837139,0.637282754,433.9099999,1.891334669
X-3792_untreated,X-3792,CRC,control,10,6.549364578,1.113810193,698.7999998,3.045941939
X-3792_untreated,X-3792,CRC,control,14,6.65366271,1.218108325,775.6200004,3.380786332
X-3792_untreated,X-3792,CRC,control,17,6.857671779,1.422117394,951.1500002,4.145889635
X-3792_untreated,X-3792,CRC,control,21,7.272453947,1.836899562,1440.080001,6.277046467
X-3792_untreated,X-3792,CRC,control,24,7.285993065,1.85043868,1459.71,6.36261006
X-3792_untreated,X-3792,CRC,control,28,7.408869903,1.973315518,1650.56,7.194490451
X-4087_untreated,X-4087,CRC,control,0,5.423186349,0,226.6000001,1
X-4087_untreated,X-4087,CRC,control,9,5.646859327,0.223672978,283.3999999,1.250661959
X-4087_untreated,X-4087,CRC,control,15,5.677780672,0.254594323,292.3,1.289938216
X-4087_untreated,X-4087,CRC,control,18,5.854211954,0.431025605,348.7000001,1.538834951
X-4087_untreated,X-4087,CRC,control,21,5.885270351,0.462084002,359.7000001,1.587378641
X-4087_untreated,X-4087,CRC,control,26,6.043582501,0.620396152,421.3999998,1.859664606
X-4087_untreated,X-4087,CRC,control,29,6.196036713,0.772850364,490.8000001,2.165931156
X-4087_untreated,X-4087,CRC,control,34,6.309918278,0.886731929,549.9999999,2.427184464
X-4087_untreated,X-4087,CRC,control,36,6.528250273,1.105063924,684.2000003,3.019417476
X-4087_untreated,X-4087,CRC,control,40,6.715019684,1.291833335,824.7000001,3.639452779
X-4087_untreated,X-4087,CRC,control,42,6.803394264,1.380207915,900.9000003,3.975728155
X-4145_untreated,X-4145,CRC,control,0,5.548297572,0,256.8,1
X-4145_untreated,X-4145,CRC,control,3,5.928790953,0.380493381,375.7000002,1.463006231
X-4145_untreated,X-4145,CRC,control,7,6.33150185,0.783204278,562.0000001,2.18847352
X-4145_untreated,X-4145,CRC,control,10,6.548219103,0.999921531,698.0000002,2.718068536
X-4145_untreated,X-4145,CRC,control,14,6.630551451,1.082253879,757.9000001,2.951323988
X-4145_untreated,X-4145,CRC,control,17,6.962716837,1.414419265,1056.5,4.114096572
X-4145_untreated,X-4145,CRC,control,21,7.039046665,1.490749093,1140.3,4.440420561
X-4145_untreated,X-4145,CRC,control,24,7.23785008,1.689552508,1391.1,5.417056073
X-4145_untreated,X-4145,CRC,control,25,7.288722755,1.740425183,1463.699999,5.699766351
X-5254_untreated,X-5254,CRC,control,0,5.53417969,0,253.1999999,1
X-5254_untreated,X-5254,CRC,control,4,5.743003188,0.208823498,312.0000001,1.232227489
X-5254_untreated,X-5254,CRC,control,7,5.94069743,0.40651774,380.2,1.501579779
X-5254_untreated,X-5254,CRC,control,11,6.173786104,0.639606414,480,1.895734598
X-5254_untreated,X-5254,CRC,control,13,6.269853573,0.735673883,528.4000002,2.086887837
X-5254_untreated,X-5254,CRC,control,17,6.578695502,1.044515812,719.5999999,2.842022117
X-5254_untreated,X-5254,CRC,control,21,6.780944112,1.246764422,880.8999999,3.479067931
X-5254_untreated,X-5254,CRC,control,24,6.937411164,1.403231474,1030.1,4.068325436
X-5254_untreated,X-5254,CRC,control,27,7.099449442,1.565269752,1211.3,4.783965246
X-5254_untreated,X-5254,CRC,control,28,7.145274996,1.611095306,1268.1,5.008293839
X-5405_untreated,X-5405,CRC,control,0,5.401776075,0,221.8,1
X-5405_untreated,X-5405,CRC,control,3,5.631570141,0.229794066,279.1000001,1.258340848
X-5405_untreated,X-5405,CRC,control,8,6.061923011,0.660146936,429.2000001,1.935076646
X-5405_untreated,X-5405,CRC,control,14,6.248429647,0.846653572,517.2000001,2.331830478
X-5405_untreated,X-5405,CRC,control,17,6.270232002,0.868455927,528.5999999,2.383228133
X-5405_untreated,X-5405,CRC,control,21,6.737322767,1.335546692,843.3000004,3.802073942
X-5405_untreated,X-5405,CRC,control,24,7.111512116,1.709736041,1225.999999,5.527502251
X-5405_untreated,X-5405,CRC,control,28,7.327320511,1.925544436,1521.299999,6.858881872
X-5438_untreated,X-5438,CRC,control,0,5.339939041,0,208.5,1
X-5438_untreated,X-5438,CRC,control,5,5.282695986,-0.057243055,196.9000001,0.944364509
X-5438_untreated,X-5438,CRC,control,8,5.272486607,-0.067452434,194.9000001,0.934772183
X-5438_untreated,X-5438,CRC,control,13,5.393627546,0.053688505,219.9999999,1.055155875
X-5438_untreated,X-5438,CRC,control,15,5.357057862,0.017118821,212.1000001,1.017266188
X-5438_untreated,X-5438,CRC,control,18,5.43590303,0.095963989,229.5000001,1.100719425
X-5438_untreated,X-5438,CRC,control,22,5.591732971,0.25179393,268.2,1.286330936
X-5438_untreated,X-5438,CRC,control,27,5.585749408,0.245810367,266.6000001,1.278657075
X-5438_untreated,X-5438,CRC,control,30,5.623295224,0.283356183,276.8000001,1.327577938
X-5438_untreated,X-5438,CRC,control,33,5.565286397,0.225347356,261.1999999,1.252757794
X-5438_untreated,X-5438,CRC,control,35,5.517854422,0.177915381,249.0999999,1.194724221
X-5438_untreated,X-5438,CRC,control,39,5.511814541,0.1718755,247.6,1.187529977
X-5438_untreated,X-5438,CRC,control,42,5.570631962,0.230692921,262.6,1.259472423
X-5438_untreated,X-5438,CRC,control,47,5.712742216,0.372803175,302.7,1.451798561
X-5438_untreated,X-5438,CRC,control,53,5.605066502,0.265127461,271.8000001,1.303597123
X-5438_untreated,X-5438,CRC,control,57,5.713402718,0.373463677,302.9,1.452757794
X-5438_untreated,X-5438,CRC,control,61,5.716040372,0.376101331,303.7,1.456594724
X-5438_untreated,X-5438,CRC,control,67,5.704448919,0.364509878,300.1999999,1.439808154
X-5438_untreated,X-5438,CRC,control,70,5.835979644,0.496040603,342.3999999,1.642206235
X-5438_untreated,X-5438,CRC,control,74,5.74779936,0.407860319,313.5,1.503597123
X-5438_untreated,X-5438,CRC,control,78,5.657738536,0.317799495,286.5,1.37410072
X-5438_untreated,X-5438,CRC,control,82,5.744924418,0.404985377,312.6,1.499280576
X-5438_untreated,X-5438,CRC,control,92,5.782593655,0.442654614,324.6,1.556834533
X-5446_untreated,X-5446,CRC,control,0,5.324472324,0,205.3,1
X-5446_untreated,X-5446,CRC,control,4,5.573673789,0.249201465,263.3999999,1.283000487
X-5446_untreated,X-5446,CRC,control,7,5.702114418,0.377642094,299.5000001,1.458840722
X-5446_untreated,X-5446,CRC,control,13,6.048081148,0.723608824,423.3000002,2.061860693
X-5446_untreated,X-5446,CRC,control,17,6.156767099,0.832294775,471.9000001,2.298587434
X-5446_untreated,X-5446,CRC,control,20,6.291754308,0.967281984,540.1000002,2.630784219
X-5446_untreated,X-5446,CRC,control,25,6.492845712,1.168373388,660.4,3.216755967
X-5446_untreated,X-5446,CRC,control,28,6.472964341,1.148492017,647.3999997,3.153433998
X-5446_untreated,X-5446,CRC,control,31,6.638044092,1.313571768,763.6000001,3.719434974
X-5446_untreated,X-5446,CRC,control,35,6.701222993,1.376750669,813.3999996,3.962006818
X-5446_untreated,X-5446,CRC,control,39,6.796488467,1.472016143,894.7000004,4.358012666
X-5446_untreated,X-5446,CRC,control,45,6.920474051,1.596001727,1012.8,4.933268386
X-5446_untreated,X-5446,CRC,control,49,6.964797019,1.640324695,1058.7,5.156843642
X-5446_untreated,X-5446,CRC,control,55,7.133535352,1.809063028,1253.3,6.104724795
X-5446_untreated,X-5446,CRC,control,60,7.332107563,2.007635239,1528.6,7.445689237
X-5446_untreated,X-5446,CRC,control,63,7.380941339,2.056469015,1605.1,7.818314662
X-5494_untreated,X-5494,CRC,control,0,5.539300836,0,254.5,1
X-5494_untreated,X-5494,CRC,control,5,5.829239692,0.289938856,340.1,1.336345776
X-5494_untreated,X-5494,CRC,control,11,6.245912948,0.706612112,515.8999999,2.027111984
X-5494_untreated,X-5494,CRC,control,15,6.33221334,0.792912504,562.3999997,2.209823182
X-5494_untreated,X-5494,CRC,control,20,6.313548046,0.77424721,551.9999998,2.168958742
X-5494_untreated,X-5494,CRC,control,24,6.313910299,0.774609463,552.1999997,2.169744596
X-5494_untreated,X-5494,CRC,control,29,6.455198563,0.915897727,635.9999998,2.499017681
X-5494_untreated,X-5494,CRC,control,32,6.648077403,1.108776567,771.3,3.03064833
X-5494_untreated,X-5494,CRC,control,36,6.770904096,1.23160326,872.0999998,3.426719056
X-5495_untreated,X-5495,CRC,control,0,5.403577877,0,222.2,1
X-5495_untreated,X-5495,CRC,control,3,5.92157842,0.518000543,373.0000001,1.678667868
X-5495_untreated,X-5495,CRC,control,8,6.007091803,0.603513926,406.3,1.828532854
X-5495_untreated,X-5495,CRC,control,11,6.281144622,0.877566745,534.3999999,2.405040504
X-5495_untreated,X-5495,CRC,control,15,6.197054939,0.793477062,491.2999999,2.211071107
X-5495_untreated,X-5495,CRC,control,18,6.497076604,1.093498727,663.2000001,2.984698471
X-5495_untreated,X-5495,CRC,control,23,6.483871585,1.080293708,654.4999998,2.945544554
X-5495_untreated,X-5495,CRC,control,26,6.662877236,1.259299359,782.8000004,3.522952298
X-5495_untreated,X-5495,CRC,control,29,6.842042736,1.438464859,936.4000004,4.214221425
X-5578_untreated,X-5578,CRC,control,0,5.229503051,0,186.7000001,1
X-5578_untreated,X-5578,CRC,control,4,5.340418543,0.110915492,208.6000001,1.117300482
X-5578_untreated,X-5578,CRC,control,14,6.185797017,0.956293966,485.8000002,2.602035351
X-5578_untreated,X-5578,CRC,control,18,6.38299975,1.153496699,591.7000002,3.16925549
X-5578_untreated,X-5578,CRC,control,21,6.573400798,1.343897747,715.7999998,3.833958219
X-5578_untreated,X-5578,CRC,control,25,6.669878728,1.440375677,788.2999999,4.222281733
X-5578_untreated,X-5578,CRC,control,28,6.755536066,1.526033015,858.8,4.599892874
X-5578_untreated,X-5578,CRC,control,33,6.900730664,1.671227613,993,5.318693088
X-0933_binimetinib,X-0933,CRC,binimetinib,0,5.492238059,0,242.8,1
X-0933_binimetinib,X-0933,CRC,binimetinib,7,5.663654684,0.171416625,288.2000001,1.186985174
X-0933_binimetinib,X-0933,CRC,binimetinib,10,5.861640559,0.3694025,351.2999999,1.446869852
X-0933_binimetinib,X-0933,CRC,binimetinib,14,6.007337896,0.515099837,406.3999999,1.673805601
X-0933_binimetinib,X-0933,CRC,binimetinib,17,6.033326001,0.541087942,417.0999999,1.717874794
X-0933_binimetinib,X-0933,CRC,binimetinib,21,5.910525605,0.418287546,368.9000001,1.519357497
X-0933_binimetinib,X-0933,CRC,binimetinib,24,5.840060093,0.347822034,343.8,1.415980231
X-0933_binimetinib,X-0933,CRC,binimetinib,29,6.091309882,0.599071823,442,1.820428336
X-1027_binimetinib,X-1027,CRC,binimetinib,0,5.418320159,0,225.5,1
X-1027_binimetinib,X-1027,CRC,binimetinib,3,5.563370321,0.145050162,260.7,1.156097561
X-1027_binimetinib,X-1027,CRC,binimetinib,7,5.914583503,0.496263344,370.4000001,1.642572062
X-1027_binimetinib,X-1027,CRC,binimetinib,10,5.908626269,0.49030611,368.2000001,1.632815965
X-1055_binimetinib,X-1055,CRC,binimetinib,0,5.385870264,0,218.3000001,1
X-1055_binimetinib,X-1055,CRC,binimetinib,1,5.607271574,0.22140131,272.3999999,1.247824094
X-1055_binimetinib,X-1055,CRC,binimetinib,4,5.635860458,0.249990194,280.3,1.284012826
X-1055_binimetinib,X-1055,CRC,binimetinib,7,5.402677382,0.016807118,222,1.016949152
X-1055_binimetinib,X-1055,CRC,binimetinib,11,5.448890225,0.063019961,232.5,1.065048098
X-1055_binimetinib,X-1055,CRC,binimetinib,14,5.49429525,0.108424986,243.3000001,1.114521301
X-1055_binimetinib,X-1055,CRC,binimetinib,18,5.445443431,0.059573167,231.6999999,1.061383416
X-1055_binimetinib,X-1055,CRC,binimetinib,21,5.659830587,0.273960323,287.1,1.315162619
X-1055_binimetinib,X-1055,CRC,binimetinib,25,5.708438286,0.322568022,301.3999999,1.380668804
X-1055_binimetinib,X-1055,CRC,binimetinib,28,5.793623179,0.407752915,328.2000001,1.503435639
X-1055_binimetinib,X-1055,CRC,binimetinib,34,5.764877574,0.37900731,318.9,1.460833714
X-1055_binimetinib,X-1055,CRC,binimetinib,41,5.684939387,0.299069123,294.4,1.34860284
X-1055_binimetinib,X-1055,CRC,binimetinib,46,5.844123959,0.458253695,345.1999999,1.581310123
X-1055_binimetinib,X-1055,CRC,binimetinib,49,5.60322522,0.217354956,271.3000001,1.242785158
X-1055_binimetinib,X-1055,CRC,binimetinib,53,5.695414225,0.309543961,297.5,1.362803481
X-1055_binimetinib,X-1055,CRC,binimetinib,56,5.892748574,0.50687831,362.3999999,1.660100778
X-1055_binimetinib,X-1055,CRC,binimetinib,60,6.123369618,0.737499354,456.4,2.090700869
X-1055_binimetinib,X-1055,CRC,binimetinib,64,5.82126917,0.435398906,337.4,1.545579477
X-1055_binimetinib,X-1055,CRC,binimetinib,70,6.080162002,0.694291738,437.1000001,2.002290425
X-1055_binimetinib,X-1055,CRC,binimetinib,74,6.150602768,0.764732504,468.9999998,2.148419604
X-1055_binimetinib,X-1055,CRC,binimetinib,77,6.170865175,0.784994911,478.5999998,2.192395784
